DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
82,header,2017-2018,43200,AS Roma,FC Barcelona,Olimpico,Midfielder,189,83,R,Kostas Manolas,AS Roma,Cengiz Ünder,1,1
64,left-footed shot,2018-2019,43375,AS Roma,Viktoria Plzeň,Olimpico,Forward,173,66,L,Cengiz Ünder,AS Roma,Lorenzo Pellegrini,1,1
4,header,2018-2019,43411,CSKA Moskva,AS Roma,Luzhniki,Midfielder,189,83,R,Kostas Manolas,AS Roma,Lorenzo Pellegrini,1,1
7,header,2017-2018,43005,Qarabağ FK,AS Roma,Baku National Stadium,Midfielder,189,83,R,Kostas Manolas,AS Roma,Lorenzo Pellegrini,1,1
84,header,2016-2017,42676,Juventus,Olympique Lyon,Allianz Stadium,Midfielder,181,81,R,Corentin Tolisso,Olympique Lyon,Rachid Ghezzal,1,1
53,right-footed shot,2018-2019,43361,Inter,Tottenham Hotspur,Giuseppe Meazza,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,Érik Lamela,1,1
9,header,2019-2020,43760,Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Érik Lamela,2,2
16,left-footed shot,2019-2020,43760,Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Érik Lamela,2,2
52,right-footed shot,2018-2019,43376,Tottenham Hotspur,FC Barcelona,Wembley Stadium,Forward,188,86,R,Harry Kane,Tottenham Hotspur,Érik Lamela,1,1
71,right-footed shot,2016-2017,42640,CSKA Moskva,Tottenham Hotspur,Arena Khimki,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Érik Lamela,1,1
45,header,2016-2017,42627,Tottenham Hotspur,AS Monaco,Wembley Stadium,Defender,186,81,R,Toby Alderweireld,Tottenham Hotspur,Érik Lamela,1,1
11,left-footed shot,2017-2018,43004,Beşiktaş,RB Leipzig,Vodafone Park,Forward,185,79,R,Ryan Babel,Beşiktaş,Cenk Tosun,1,1
15,header,2016-2017,42627,Legia Warszawa,Borussia Dortmund,Stadion Wojska Polskiego,Defender,186,85,R,Sokratis Papastathopoulos,Borussia Dortmund,Raphaël Guerreiro,1,1
58,left-footed shot,2019-2020,43739,Lokomotiv Moskva,Atlético Madrid,RŽD-Arena,Midfielder,185,77,R,Thomas Partey,Atlético Madrid,Diego Costa,1,1
80,left-footed shot,2018-2019,43410,Atlético Madrid,Borussia Dortmund,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Thomas Partey,1,1
90,right-footed shot,2019-2020,43775,Bayer Leverkusen,Atlético Madrid,BayArena,Forward,187,82,R,Álvaro Morata,Atlético Madrid,Thomas Partey,1,1
54,right-footed shot,2021-2022,44503,FC Sheriff,Inter,Sheriff Stadium,Midfielder,181,68,,Marcelo Brozović,Inter,Arturo Vidal,1,1
90,right-footed shot,2020-2021,44299,Chelsea FC,FC Porto,Ramón Sánchez Pizjuán,Forward,187,82,R,Mehdi Taremi,FC Porto,Nanu,1,1
79,left-footed shot,2021-2022,44537,Real Madrid,Inter,Santiago Bernabéu,Forward,182,76,L,Marco Asensio,Real Madrid,Dani Carvajal,1,1
90,left-footed shot,2020-2021,44132,Borussia Dortmund,Zenit St. Petersburg,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Jude Bellingham,1,1
84,left-footed shot,2020-2021,44271,Real Madrid,Atalanta,Alfredo Di Stéfano,Forward,182,76,L,Marco Asensio,,Lucas Vázquez,1,1
61,right-footed shot,2016-2017,42843,Leicester City,Atlético Madrid,King Power Stadium,Forward,179,76,R,Jamie Vardy,Leicester City,N/A,1,0
77,right-footed shot,2020-2021,44174,Manchester City,Olympique Marseille,Etihad Stadium,Midfielder,,,,,,N/A,2,0
35,left-footed shot,2019-2020,43740,Slavia Praha,Borussia Dortmund,Sinobo Stadium,Defender,181,73,R,Achraf Hakimi,Borussia Dortmund,Julian Brandt,2,2
89,left-footed shot,2019-2020,43740,Slavia Praha,Borussia Dortmund,Sinobo Stadium,Defender,181,73,R,Achraf Hakimi,Borussia Dortmund,Julian Brandt,2,2
77,right-footed shot,2019-2020,43796,FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Julian Brandt,1,1
34,right-footed shot,2016-2017,42641,Bor. Mönchengladbach,FC Barcelona,Borussia-Park,Midfielder,175,71,R,Thorgan Hazard,Bor. Mönchengladbach,Mahmoud Dahoud,1,1
85,right-footed shot,2017-2018,43061,Qarabağ FK,Chelsea FC,Baku National Stadium,Midfielder,175,75,R,Willian,Chelsea FC,Pedro,2,1
78,penalty,2020-2021,44132,Borussia Dortmund,Zenit St. Petersburg,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Thorgan Hazard,1,1
44,left-footed shot,2020-2021,44167,Borussia Dortmund,Lazio Roma,Signal Iduna Park,Defender,170,71,L,Raphaël Guerreiro,Borussia Dortmund,Thorgan Hazard,1,1
32,right-footed shot,2016-2017,42675,Bor. Mönchengladbach,Celtic FC,Borussia-Park,Forward,181,80,R,Lars Stindl,Bor. Mönchengladbach,Thorgan Hazard,1,1
71,left-footed shot,2020-2021,44124,Lazio Roma,Borussia Dortmund,Olimpico,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Gio Reyna,1,1
21,penalty,2020-2021,44139,Sevilla FC,FK Krasnodar,Ramón Sánchez Pizjuán,Forward,184,76,R,Marcus Berg,,Marcus Berg,1,1
63,right-footed shot,2018-2019,43396,AEK Athen,Bayern München,Spyros Louis (OAKA),Forward,185,81,R,Robert Lewandowski,Bayern München,Rafinha,1,1
78,left-footed shot,2016-2017,42801,Arsenal FC,Bayern München,Emirates Stadium,Forward,172,70,L,Douglas Costa,Bayern München,Rafinha,1,1
35,left-footed shot,2020-2021,44264,Borussia Dortmund,Sevilla FC,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Marco Reus,2,1
71,right-footed shot,2020-2021,44167,FK Krasnodar,Stade Rennes,Krasnodar Stadium,Forward,184,76,R,Marcus Berg,,Aleksandr Martinovich,1,1
10,right-footed shot,2019-2020,43809,Borussia Dortmund,Slavia Praha,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Marco Reus,1,1
72,left-footed shot,2018-2019,43376,Borussia Dortmund,AS Monaco,Signal Iduna Park,Midfielder,175,70,R,Paco Alcácer,Borussia Dortmund,Marco Reus,1,1
29,right-footed shot,2016-2017,42696,Borussia Dortmund,Legia Warszawa,Signal Iduna Park,Forward,178,67,,Ousmane Dembélé,Borussia Dortmund,Marco Reus,1,1
15,left-footed shot,2021-2022,44489,Manchester United,Atalanta,Old Trafford,Midfielder,189,82,R,Mario Pašalić,Atalanta,Davide Zappacosta,1,1
16,right-footed shot,2019-2020,43726,Bayer Leverkusen,Lokomotiv Moskva,BayArena,Forward,187,83,R,Grzegorz Krychowiak,Lokomotiv Moskva,João Mário,1,1
68,right-footed shot,2017-2018,43040,Shakhtar Donetsk,Feyenoord,Metalist Stadion,Midfielder,174,69,L,Marlos,,Facundo Ferreyra,4,2
23,right-footed shot,2017-2018,43144,FC Basel,Manchester City,St. Jakob-Park,Midfielder,,,,,,N/A,1,0
38,own goal,2017-2018,43194,FC Barcelona,AS Roma,Spotify Camp Nou,Midfielder,,,,,,N/A,1,0
9,left-footed shot,2021-2022,44538,Manchester United,BSC Young Boys,Old Trafford,Forward,181,70,,Mason Greenwood,Manchester United,Luke Shaw,1,1
15,right-footed shot,2021-2022,44663,Real Madrid,Chelsea FC,Santiago Bernabéu,Midfielder,180,74,R,Mason Mount,Chelsea FC,Timo Werner,1,1
84,left-footed shot,2019-2020,43725,SL Benfica,RB Leipzig,Estádio da Luz,Forward,186,83,L,Haris Seferović,SL Benfica,Rafa Silva,1,1
78,header,2019-2020,43760,Atlético Madrid,Bayer Leverkusen,Wanda Metropolitano,Forward,187,82,R,Álvaro Morata,Atlético Madrid,Renan Lodi,1,1
88,header,2020-2021,44138,RB Salzburg,Bayern München,Red Bull Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Javi Martínez,2,1
40,right-footed shot,2021-2022,44467,RB Leipzig,Club Brugge KV,Red Bull Arena,Midfielder,178,73,R,Mats Rits,Club Brugge KV,Hans Vanaken,1,1
57,right-footed shot,2019-2020,43886,SSC Napoli,FC Barcelona,Diego Maradona,Forward,176,73,L,Antoine Griezmann,FC Barcelona,Nélson Semedo,1,1
68,left-footed shot,2021-2022,44537,Paris Saint-Germain,Club Brugge KV,Parc des Princes,Midfielder,178,73,R,Mats Rits,Club Brugge KV,Noa Lang,1,1
68,left-footed shot,2021-2022,44468,Atalanta,BSC Young Boys,Gewiss Stadium,Midfielder,187,75,L,Matteo Pessina,Atalanta,Duván Zapata,1,1
70,left-footed shot,2021-2022,44628,Bayern München,RB Salzburg,Allianz Arena,Midfielder,186,70,R,Maurits Kjærgaard,RB Salzburg,Brenden Aaronson,1,1
23,left-footed shot,2019-2020,43809,Inter,FC Barcelona,Giuseppe Meazza,Forward,173,75,L,Carles Pérez,FC Barcelona,Arturo Vidal,1,1
87,header,2018-2019,43446,Valencia CF,Manchester United,Estadio de Mestalla,Forward,185,70,R,Marcus Rashford,Manchester United,Ashley Young,1,1
35,header,2017-2018,42990,Manchester United,FC Basel,Old Trafford,Midfielder,194,85,R,Marouane Fellaini,Manchester United,Ashley Young,1,1
37,right-footed shot,2018-2019,43411,Valencia CF,BSC Young Boys,Estadio de Mestalla,Forward,167,65,R,Roger Assalé,BSC Young Boys,Christian Fassnacht,1,1
68,right-footed shot,2019-2020,43795,Crvena Zvezda,Bayern München,Marakana,Forward,185,81,R,Robert Lewandowski,Bayern München,Ivan Perišić,4,2
89,right-footed shot,2019-2020,43795,Crvena Zvezda,Bayern München,Marakana,Midfielder,181,81,R,Corentin Tolisso,Bayern München,Ivan Perišić,1,2
90,right-footed shot,2018-2019,43376,Borussia Dortmund,AS Monaco,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,Jacob Bruun Larsen,1,1
65,right-footed shot,2018-2019,43411,Juventus,Manchester United,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Leonardo Bonucci,1,1
45,penalty,2016-2017,42696,Sevilla FC,Juventus,Ramón Sánchez Pizjuán,Midfielder,,,,,,Leonardo Bonucci,5,1
90,right-footed shot,2017-2018,43040,FC Porto,RB Leipzig,Estádio do Dragão,Defender,173,73,R,Maximiliano Pereira,,Vincent Aboubakar,1,1
26,right-footed shot,2020-2021,44125,FC Midtjylland,Atalanta,MCH Arena,Forward,189,88,R,Duván Zapata,Atalanta,Cristian Romero,1,1
50,left-footed shot,2020-2021,44139,Chelsea FC,Stade Rennes,Stamford Bridge,Forward,190,80,R,Tammy Abraham,Chelsea FC,Reece James,1,1
54,header,2020-2021,44131,Atalanta,AFC Ajax,Gewiss Stadium,Forward,189,88,R,Duván Zapata,Atalanta,Papu Gómez,2,1
60,right-footed shot,2020-2021,44160,Liverpool FC,Atalanta,Anfield,Forward,190,79,L,Josip Iličič,Atalanta,Papu Gómez,1,1
16,right-footed shot,2019-2020,43880,Atalanta,Valencia CF,Giuseppe Meazza,Defender,187,74,R,Hans Hateboer,Atalanta,Papu Gómez,2,2
57,right-footed shot,2019-2020,43880,Atalanta,Valencia CF,Giuseppe Meazza,Midfielder,181,77,R,Remo Freuler,Atalanta,Papu Gómez,1,2
49,header,2019-2020,43775,Atalanta,Manchester City,Giuseppe Meazza,Midfielder,189,82,R,Mario Pašalić,Atalanta,Papu Gómez,1,1
75,header,2021-2022,44467,FC Porto,Liverpool FC,Estádio do Dragão,Forward,187,82,R,Mehdi Taremi,FC Porto,Fábio Vieira,1,1
50,penalty,2019-2020,43725,Olympique Lyon,Zenit St. Petersburg,Groupama Stadium,Forward,176,78,R,Memphis Depay,,Memphis Depay,1,1
85,left-footed shot,2020-2021,44174,AFC Ajax,Atalanta,Johan Cruijff ArenA,Forward,179,75,R,Luis Muriel,Atalanta,Remo Freuler,1,1
83,left-footed shot,2019-2020,43900,Valencia CF,Atalanta,Estadio de Mestalla,Forward,190,79,L,Josip Iličič,Atalanta,Remo Freuler,4,1
70,left-footed shot,2019-2020,43761,SL Benfica,Olympique Lyon,Estádio da Luz,Forward,176,78,R,Memphis Depay,,Léo Dubois,1,1
58,penalty,2017-2018,43200,AS Roma,FC Barcelona,Olimpico,Midfielder,,,,,,N/A,1,0
88,left-footed shot,2020-2021,44125,FC Midtjylland,Atalanta,MCH Arena,Midfielder,182,74,L,Aleksey Miranchuk,Atalanta,Josip Iličič,1,1
28,penalty,2019-2020,43760,Manchester City,Atalanta,Etihad Stadium,Midfielder,181,79,L,Ruslan Malinovskiy,Atalanta,Josip Iličič,1,1
37,left-footed shot,2020-2021,44132,FK Krasnodar,Chelsea FC,Krasnodar Stadium,Forward,177,75,R,Callum Hudson-Odoi,Chelsea FC,Kai Havertz,1,1
8,left-footed shot,2020-2021,44167,Sevilla FC,Chelsea FC,Ramón Sánchez Pizjuán,Forward,193,91,L,Olivier Giroud,Chelsea FC,Kai Havertz,4,1
33,right-footed shot,2019-2020,43774,Olympique Lyon,SL Benfica,Groupama Stadium,Forward,176,78,R,Memphis Depay,,Houssem Aouar,1,1
12,penalty,2019-2020,44050,Juventus,Olympique Lyon,Allianz Stadium,Forward,176,78,R,Memphis Depay,,Houssem Aouar,1,1
32,right-footed shot,2020-2021,44293,FC Porto,Chelsea FC,Ramón Sánchez Pizjuán,Midfielder,180,74,R,Mason Mount,Chelsea FC,Jorginho,1,1
67,left-footed shot,2018-2019,43396,1899 Hoffenheim,Olympique Lyon,PreZero Arena,Forward,176,78,R,Memphis Depay,,Houssem Aouar,1,1
74,header,2020-2021,44167,Sevilla FC,Chelsea FC,Ramón Sánchez Pizjuán,Forward,193,91,L,Olivier Giroud,Chelsea FC,N'Golo Kanté,4,1
82,right-footed shot,2019-2020,43809,Olympique Lyon,RB Leipzig,Groupama Stadium,Forward,176,78,R,Memphis Depay,,Moussa Dembélé,1,1
22,right-footed shot,2020-2021,44159,Stade Rennes,Chelsea FC,Roazhon Park,Forward,177,75,R,Callum Hudson-Odoi,Chelsea FC,Mason Mount,1,1
2,header,2017-2018,43201,Real Madrid,Juventus,Santiago Bernabéu,Midfielder,,,,,,N/A,2,0
37,header,2017-2018,43201,Real Madrid,Juventus,Santiago Bernabéu,Midfielder,,,,,,N/A,2,0
42,left-footed shot,2020-2021,44345,Manchester City,Chelsea FC,Estádio do Dragão,Midfielder,189,82,L,Kai Havertz,Chelsea FC,Mason Mount,1,1
41,left-footed shot,2020-2021,44166,Lokomotiv Moskva,RB Salzburg,RŽD-Arena,Forward,188,78,R,Mërgim Berisha,,Sékou Koïta,2,1
28,right-footed shot,2020-2021,44166,Lokomotiv Moskva,RB Salzburg,RŽD-Arena,Forward,188,78,R,Mërgim Berisha,,Enock Mwepu,2,1
85,right-footed shot,2020-2021,44321,Chelsea FC,Real Madrid,Stamford Bridge,Midfielder,180,74,R,Mason Mount,Chelsea FC,Christian Pulišić,1,1
4,header,2016-2017,42802,Borussia Dortmund,SL Benfica,Signal Iduna Park,Forward,187,80,R,Pierre-Emerick Aubameyang,Borussia Dortmund,Christian Pulišić,3,1
73,left-footed shot,2020-2021,44160,Bayern München,RB Salzburg,Allianz Arena,Forward,188,78,R,Mërgim Berisha,,Rasmus Kristensen,1,1
34,left-footed shot,2019-2020,43725,RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
34,left-footed shot,2019-2020,43725,RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
45,right-footed shot,2019-2020,43725,RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
45,right-footed shot,2019-2020,43725,RB Salzburg,KRC Genk,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,6,4
86,left-footed shot,2019-2020,43761,AFC Ajax,Chelsea FC,Johan Cruijff ArenA,Forward,185,83,R,Michy Batshuayi,Chelsea FC,Christian Pulišić,1,1
87,left-footed shot,2016-2017,42640,Borussia Dortmund,Real Madrid,Signal Iduna Park,Midfielder,,,,,,Christian Pulišić,1,1
90,left-footed shot,2019-2020,43795,Galatasaray,Club Brugge KV,Nef Stadyumu,Forward,175,68,R,Krépin Diatta,Club Brugge KV,Clinton,1,1
29,header,2021-2022,44489,Manchester United,Atalanta,Old Trafford,Defender,192,87,R,Merih Demiral,Atalanta,Teun Koopmeiners,1,1
30,penalty,2020-2021,44131,Atalanta,AFC Ajax,Gewiss Stadium,Forward,181,76,L,Dušan Tadić,AFC Ajax,Lassina Traoré,1,1
66,left-footed shot,2020-2021,44160,AFC Ajax,FC Midtjylland,Johan Cruijff ArenA,Forward,175,66,L,David Neres,AFC Ajax,Lassina Traoré,1,1
13,left-footed shot,2020-2021,44138,FC Midtjylland,AFC Ajax,MCH Arena,Forward,181,76,L,Dušan Tadić,AFC Ajax,Quincy Promes,1,1
58,left-footed shot,2017-2018,43025,Spartak Moskva,Sevilla FC,Otkrytie Arena,Forward,177,75,R,Lorenzo Melgarejo,Spartak Moskva,Quincy Promes,1,1
40,penalty,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,4,2
40,penalty,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Hee-chan Hwang,4,2
56,right-footed shot,2019-2020,43740,Liverpool FC,RB Salzburg,Anfield,Midfielder,174,68,R,Takumi Minamino,RB Salzburg,Hee-chan Hwang,2,2
56,right-footed shot,2019-2020,43740,Liverpool FC,RB Salzburg,Anfield,Midfielder,174,68,R,Takumi Minamino,RB Salzburg,Hee-chan Hwang,2,2
41,left-footed shot,2020-2021,44132,Ferencvárosi TC,Dinamo Kiev,Groupama Aréna,Midfielder,177,69,L,Carlos de Pena,Dinamo Kiev,Vitaliy Buyalskyi,1,1
60,right-footed shot,2016-2017,42710,Dinamo Kiev,Beşiktaş,Olimpiyskyi,Midfielder,189,80,R,Sergiy Sydorchuk,Dinamo Kiev,Vitaliy Buyalskyi,1,1
87,left-footed shot,2019-2020,43796,KRC Genk,RB Salzburg,Cegeka Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Enock Mwepu,2,4
87,left-footed shot,2019-2020,43796,KRC Genk,RB Salzburg,Cegeka Arena,Forward,194,88,L,Erling Haaland,RB Salzburg,Enock Mwepu,2,4
45,right-footed shot,2019-2020,43796,KRC Genk,RB Salzburg,Cegeka Arena,Midfielder,174,68,R,Takumi Minamino,RB Salzburg,Enock Mwepu,2,4
45,right-footed shot,2019-2020,43796,KRC Genk,RB Salzburg,Cegeka Arena,Midfielder,174,68,R,Takumi Minamino,RB Salzburg,Enock Mwepu,2,4
39,right-footed shot,2019-2020,43740,Liverpool FC,RB Salzburg,Anfield,Forward,177,77,R,Hee-chan Hwang,RB Salzburg,Enock Mwepu,1,1
77,right-footed shot,2021-2022,44489,BSC Young Boys,Villarreal CF,Stadion Wankdorf,Forward,173,67,R,Meschack Elia,,Fabian Rieder,1,1
26,right-footed shot,2016-2017,42626,Dinamo Kiev,SSC Napoli,Olimpiyskyi,Midfielder,186,72,R,Denys Garmash,Dinamo Kiev,Viktor Tsygankov,1,1
18,header,2019-2020,43725,AFC Ajax,Lille OSC,Johan Cruijff ArenA,Forward,174,72,R,Quincy Promes,AFC Ajax,Nico Tagliafico,1,1
49,back heel,2017-2018,43040,Liverpool FC,NK Maribor,Anfield,Forward,175,73,L,Mo Salah,,Trent Alexander-Arnold,1,1
65,left-footed shot,2018-2019,43572,FC Porto,Liverpool FC,Estádio do Dragão,Forward,175,73,L,Mo Salah,,Trent Alexander-Arnold,1,1
20,left-footed shot,2017-2018,43075,Tottenham Hotspur,APOEL Nikosia,Wembley Stadium,Midfielder,,,,,,Serge Aurier,4,1
8,left-footed shot,2021-2022,44488,Atlético Madrid,Liverpool FC,Wanda Metropolitano,Forward,175,73,L,Mo Salah,,Andrew Robertson,2,1
10,header,2017-2018,43075,NK Maribor,Sevilla FC,Ljudski vrt,Midfielder,,,,,,Martin Milec,4,1
90,right-footed shot,2017-2018,43005,Atlético Madrid,Chelsea FC,Wanda Metropolitano,Forward,185,83,R,Michy Batshuayi,Chelsea FC,Marcos Alonso,1,1
83,left-footed shot,2021-2022,44608,Inter,Liverpool FC,Giuseppe Meazza,Forward,175,73,L,Mo Salah,,Virgil van Dijk,1,1
70,left-footed shot,2021-2022,44524,Liverpool FC,FC Porto,Anfield,Forward,175,73,L,Mo Salah,,Jordan Henderson,1,1
60,left-footed shot,2021-2022,44467,FC Porto,Liverpool FC,Estádio do Dragão,Forward,175,73,L,Mo Salah,,Curtis Jones,2,2
55,left-footed shot,2018-2019,43431,Olympique Lyon,Manchester City,Groupama Stadium,Midfielder,179,69,L,Maxwel Cornet,Olympique Lyon,Memphis Depay,2,2
81,left-footed shot,2018-2019,43431,Olympique Lyon,Manchester City,Groupama Stadium,Midfielder,179,69,L,Maxwel Cornet,Olympique Lyon,Memphis Depay,2,2
43,left-footed shot,2018-2019,43362,Manchester City,Olympique Lyon,Etihad Stadium,Midfielder,173,72,L,Nabil Fekir,Olympique Lyon,Memphis Depay,1,1
65,right-footed shot,2018-2019,43446,Shakhtar Donetsk,Olympique Lyon,Olimpiyskyi,Midfielder,173,72,L,Nabil Fekir,Olympique Lyon,Memphis Depay,1,1
85,right-footed shot,2019-2020,43775,Crvena Zvezda,Tottenham Hotspur,Marakana,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,Ryan Sessegnon,1,1
24,right-footed shot,2019-2020,43809,AFC Ajax,Valencia CF,Johan Cruijff ArenA,Forward,182,77,L,Rodrigo,Valencia CF,Ferrán Torres,3,3
24,right-footed shot,2019-2020,43809,AFC Ajax,Valencia CF,Johan Cruijff ArenA,Forward,182,77,L,Rodrigo,Valencia CF,Ferrán Torres,3,3
24,right-footed shot,2019-2020,43809,AFC Ajax,Valencia CF,Johan Cruijff ArenA,Forward,182,77,L,Rodrigo,Valencia CF,Ferrán Torres,3,3
51,header,2019-2020,43900,Valencia CF,Atalanta,Estadio de Mestalla,Forward,172,70,R,Kevin Gameiro,Valencia CF,Ferrán Torres,2,1
9,left-footed shot,2016-2017,42661,Sporting CP,Borussia Dortmund,Estádio José Alvalade,Forward,187,80,R,Pierre-Emerick Aubameyang,Borussia Dortmund,Mario Götze,1,1
67,header,2017-2018,43025,APOEL Nikosia,Borussia Dortmund,Neo GSP Stadium,Defender,186,85,R,Sokratis Papastathopoulos,Borussia Dortmund,Mario Götze,1,1
30,right-footed shot,2016-2017,42711,Bayer Leverkusen,AS Monaco,BayArena,Midfielder,181,74,R,Vladlen Yurchenko,Bayer Leverkusen,Wendell,1,1
117,penalty,2018-2019,43530,FC Porto,AS Roma,Estádio do Dragão,Defender,181,71,L,Alex Telles,FC Porto,Fernando Andrade,1,1
34,right-footed shot,2018-2019,43445,Liverpool FC,SSC Napoli,Anfield,Forward,175,73,L,Mo Salah,,James Milner,1,1
34,header,2019-2020,43726,Bayern München,Crvena Zvezda,Allianz Arena,Forward,180,76,R,Kingsley Coman,Bayern München,Ivan Perišić,1,1
18,left-footed shot,2020-2021,44138,FC Midtjylland,AFC Ajax,MCH Arena,Forward,174,69,L,Anders Dreyer,FC Midtjylland,Jens-Lys Cajuste,1,1
70,left-footed shot,2020-2021,44265,Liverpool FC,RB Leipzig,Puskás Aréna,Forward,175,73,L,Mo Salah,,Diogo Jota,1,1
80,penalty,2020-2021,44160,AFC Ajax,FC Midtjylland,Johan Cruijff ArenA,Forward,179,65,R,Awer Mabil,FC Midtjylland,Awer Mabil,1,1
12,left-footed shot,2017-2018,43194,Liverpool FC,Manchester City,Anfield,Forward,175,73,L,Mo Salah,,Roberto Firmino,1,1
82,left-footed shot,2020-2021,44139,Zenit St. Petersburg,Lazio Roma,Gazprom Arena,Forward,183,78,L,Felipe Caicedo,Lazio Roma,Francesco Acerbi,1,1
90,left-footed shot,2020-2021,44125,Inter,Bor. Mönchengladbach,Giuseppe Meazza,Forward,192,93,L,Romelu Lukaku,Inter,Alessandro Bastoni,2,1
49,right-footed shot,2020-2021,44125,Inter,Bor. Mönchengladbach,Giuseppe Meazza,Forward,192,93,L,Romelu Lukaku,Inter,Matteo Darmian,2,1
22,right-footed shot,2019-2020,43761,Inter,Borussia Dortmund,Giuseppe Meazza,Forward,174,72,R,Lautaro Martínez,Inter,Stefan de Vrij,1,1
90,header,2018-2019,43361,Inter,Tottenham Hotspur,Giuseppe Meazza,Midfielder,187,81,R,Matías Vecino,Inter,Stefan de Vrij,1,1
36,left-footed shot,2017-2018,43214,Liverpool FC,AS Roma,Anfield,Forward,175,73,L,Mo Salah,,Roberto Firmino,2,2
45,left-footed shot,2017-2018,43214,Liverpool FC,AS Roma,Anfield,Forward,175,73,L,Mo Salah,,Roberto Firmino,2,2
35,right-footed shot,2020-2021,44138,Real Madrid,Inter,Alfredo Di Stéfano,Forward,174,72,R,Lautaro Martínez,Inter,Nicolò Barella,1,1
89,right-footed shot,2019-2020,43761,Inter,Borussia Dortmund,Giuseppe Meazza,Midfielder,180,72,R,Antonio Candreva,Inter,Marcelo Brozović,1,1
89,right-footed shot,2019-2020,43739,Juventus,Bayer Leverkusen,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Paulo Dybala,1,1
75,right-footed shot,2019-2020,43810,Bayer Leverkusen,Juventus,BayArena,Forward,187,83,,Cristiano Ronaldo,Juventus,Paulo Dybala,1,2
90,left-footed shot,2019-2020,43810,Bayer Leverkusen,Juventus,BayArena,Forward,186,85,,Gonzalo Higuaín,Juventus,Paulo Dybala,1,2
48,right-footed shot,2016-2017,42711,Bayer Leverkusen,AS Monaco,BayArena,Midfielder,185,83,R,Julian Brandt,Bayer Leverkusen,Hakan Çalhanoğlu,1,1
9,right-footed shot,2016-2017,42627,Bayer Leverkusen,CSKA Moskva,BayArena,Forward,183,78,R,Admir Mehmedi,Bayer Leverkusen,Hakan Çalhanoğlu,1,1
17,right-footed shot,2020-2021,44166,Bor. Mönchengladbach,Inter,Borussia-Park,Defender,182,70,R,Matteo Darmian,Inter,Roberto Gagliardini,1,1
6,left-footed shot,2020-2021,44124,Lazio Roma,Borussia Dortmund,Olimpico,Forward,185,85,R,Ciro Immobile,Lazio Roma,Joaquín Correa,1,1
37,penalty,2018-2019,43530,FC Porto,AS Roma,Estádio do Dragão,Midfielder,,,,,,N/A,1,0
27,right-footed shot,2017-2018,43004,Sevilla FC,NK Maribor,Ramón Sánchez Pizjuán,Forward,170,68,,Wissam Ben Yedder,Sevilla FC,Joaquín Correa,3,1
75,left-footed shot,2017-2018,43075,NK Maribor,Sevilla FC,Ljudski vrt,Midfielder,184,79,L,Ganso,Sevilla FC,Joaquín Correa,1,1
22,right-footed shot,2020-2021,44159,Lazio Roma,Zenit St. Petersburg,Olimpico,Midfielder,,,,,,Joaquín Correa,1,1
19,left-footed shot,2017-2018,43025,NK Maribor,Liverpool FC,Ljudski vrt,Forward,175,73,L,Mo Salah,,Roberto Firmino,2,1
