DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
53,header,2016-2017,"Wednesday, February 15, 2017",Bayern München,Arsenal FC,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,4
53,penalty,2016-2017,"Tuesday, April 18, 2017",Real Madrid,Bayern München,Santiago Bernabéu,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,4
44,own goal,2020-2021,"Tuesday, November 3, 2020",RB Salzburg,Bayern München,Red Bull Arena,Defender,186,70,R,Rasmus Kristensen,#N/A,,1,7
55,right-footed shot,2021-2022,"Tuesday, November 23, 2021",Chelsea FC,Juventus,Stamford Bridge,Defender,180,91,R,Reece James,Chelsea FC,,1,6
6,right-footed shot,2021-2022,"Tuesday, September 14, 2021",Villarreal CF,Atalanta,Estadio de la Cerámica,Midfielder,181,77,R,Remo Freuler,Atalanta,Duván Zapata,1,1
16,left-footed shot,2016-2017,"Tuesday, December 6, 2016",FC Barcelona,Bor. Mönchengladbach,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,1,8
36,header,2016-2017,"Tuesday, September 13, 2016",Dinamo Kiev,SSC Napoli,Olimpiyskyi,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,,2,8
45,header,2016-2017,"Tuesday, September 13, 2016",Dinamo Kiev,SSC Napoli,Olimpiyskyi,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,,2,8
13,left-footed shot,2016-2017,"Wednesday, October 19, 2016",Bayern München,PSV Eindhoven,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,,1,12
61,free kick,2017-2018,"Wednesday, October 18, 2017",FC Barcelona,Olympiakos Piraeus,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,1,13
47,right-footed shot,2016-2017,"Wednesday, October 19, 2016",Arsenal FC,PFC Ludogorets Razgrad,Emirates Stadium,Midfielder,175,70,R,Alex Oxlade-Chamberlain,Arsenal FC,,1,12
17,penalty,2018-2019,"Wednesday, March 13, 2019",FC Barcelona,Olympique Lyon,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,4
78,right-footed shot,2018-2019,"Wednesday, March 13, 2019",FC Barcelona,Olympique Lyon,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,4
16,left-footed shot,2018-2019,"Tuesday, April 16, 2019",FC Barcelona,Manchester United,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,2
20,right-footed shot,2018-2019,"Tuesday, April 16, 2019",FC Barcelona,Manchester United,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,2
75,left-footed shot,2018-2019,"Wednesday, May 1, 2019",FC Barcelona,Liverpool FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,2
82,free kick,2018-2019,"Wednesday, May 1, 2019",FC Barcelona,Liverpool FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,,2,2
89,free kick,2016-2017,"Wednesday, September 14, 2016",Real Madrid,Sporting CP,Santiago Bernabéu,Forward,187,83,,Cristiano Ronaldo,Real Madrid,,1,13
78,right-footed shot,2016-2017,"Tuesday, September 13, 2016",Paris Saint-Germain,Arsenal FC,Parc des Princes,Forward,169,62,R,Alexis Sánchez,Arsenal FC,,1,8
30,right-footed shot,2016-2017,"Wednesday, February 15, 2017",Bayern München,Arsenal FC,Allianz Arena,Forward,169,62,R,Alexis Sánchez,Arsenal FC,,1,4
15,left-footed shot,2016-2017,"Wednesday, September 14, 2016",Tottenham Hotspur,AS Monaco,Wembley Stadium,Midfielder,173,64,L,Bernardo Silva,AS Monaco,,1,13
87,left-footed shot,2016-2017,"Tuesday, October 18, 2016",CSKA Moskva,AS Monaco,VEB Arena,Midfielder,173,64,L,Bernardo Silva,AS Monaco,,1,5
77,right-footed shot,2016-2017,"Tuesday, February 21, 2017",Manchester City,AS Monaco,Etihad Stadium,Defender,188,70,R,John Stones,Manchester City,,1,4
3,header,2016-2017,"Wednesday, March 8, 2017",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,,1,5
68,right-footed shot,2016-2017,"Tuesday, September 27, 2016",Borussia Dortmund,Real Madrid,Signal Iduna Park,Defender,191,81,R,Raphaël Varane,Real Madrid,,1,6
90,right-footed shot,2017-2018,"Tuesday, October 17, 2017",NK Maribor,Liverpool FC,Ljudski vrt,Defender,180,69,R,Trent Alexander-Arnold,Liverpool FC,,1,15
88,left-footed shot,2017-2018,"Wednesday, October 18, 2017",RSC Anderlecht,Paris Saint-Germain,Lotto Park,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,,1,13
51,right-footed shot,2017-2018,"Saturday, May 26, 2018",Real Madrid,Liverpool FC,Olimpiyskyi,Forward,185,81,R,Karim Benzema,Real Madrid,,1,1
49,own goal,2017-2018,"Wednesday, September 27, 2017",Sporting CP,FC Barcelona,Estádio José Alvalade,Defender,196,92,R,Sebastián Coates,Sporting CP,,1,8
31,penalty,2020-2021,"Wednesday, March 10, 2021",Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,,1,1
80,left-footed shot,2017-2018,"Wednesday, April 4, 2018",FC Barcelona,AS Roma,Spotify Camp Nou,Forward,193,80,R,Edin Džeko,AS Roma,,1,4
6,left-footed shot,2017-2018,"Tuesday, April 10, 2018",AS Roma,FC Barcelona,Olimpico,Forward,193,80,R,Edin Džeko,AS Roma,,1,4
52,right-footed shot,2017-2018,"Wednesday, May 2, 2018",AS Roma,Liverpool FC,Olimpico,Forward,193,80,R,Edin Džeko,AS Roma,,1,5
71,free kick,2017-2018,"Tuesday, February 13, 2018",Juventus,Tottenham Hotspur,Allianz Stadium,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,,1,4
77,right-footed shot,2017-2018,"Tuesday, April 10, 2018",Manchester City,Liverpool FC,Etihad Stadium,Forward,181,76,R,Roberto Firmino,Liverpool FC,,1,4
32,right-footed shot,2017-2018,"Wednesday, September 13, 2017",RB Leipzig,AS Monaco,Red Bull Arena,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,,1,11
71,free kick,2017-2018,"Wednesday, February 21, 2018",Shakhtar Donetsk,AS Roma,Metalist Stadion,Midfielder,169,62,L,Fred,Shakhtar Donetsk,,1,1
87,left-footed shot,2017-2018,"Wednesday, December 6, 2017",RB Leipzig,Beşiktaş,Red Bull Arena,Midfielder,172,64,R,Naby Keïta,RB Leipzig,,1,9
25,header,2017-2018,"Wednesday, May 2, 2018",AS Roma,Liverpool FC,Olimpico,Midfielder,175,69,R,Georginio Wijnaldum,Liverpool FC,,1,5
14,right-footed shot,2019-2020,"Tuesday, November 5, 2019",Liverpool FC,KRC Genk,Anfield,Midfielder,175,69,R,Georginio Wijnaldum,Liverpool FC,,1,14
15,own goal,2017-2018,"Wednesday, May 2, 2018",AS Roma,Liverpool FC,Olimpico,Midfielder,175,70,R,James Milner,Liverpool FC,,1,5
41,header,2021-2022,"Tuesday, March 15, 2022",Manchester United,Atlético Madrid,Old Trafford,Defender,173,70,L,Renan Lodi,Atlético Madrid,Antoine Griezmann,1,1
17,right-footed shot,2017-2018,"Wednesday, October 18, 2017",Bayern München,Celtic FC,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,,1,13
45,right-footed shot,2020-2021,"Wednesday, October 21, 2020",RB Salzburg,Lokomotiv Moskva,Red Bull Arena,Midfielder,186,74,R,Dominik Szoboszlai,RB Salzburg,,1,8
39,left-footed shot,2020-2021,"Wednesday, November 25, 2020",Olympique Marseille,FC Porto,Vélodrome,Defender,182,71,L,Zaidu Sanusi,FC Porto,,1,5
89,left-footed shot,2021-2022,"Wednesday, December 8, 2021",VfL Wolfsburg,Lille OSC,Volkswagen Arena,Midfielder,170,65,L,Renato Steffen,VfL Wolfsburg,Maximilian Arnold,1,1
86,right-footed shot,2017-2018,"Tuesday, October 17, 2017",NK Maribor,Liverpool FC,Ljudski vrt,Midfielder,175,70,R,Alex Oxlade-Chamberlain,Liverpool FC,,1,15
64,free kick,2017-2018,"Wednesday, October 18, 2017",SL Benfica,Manchester United,Estádio da Luz,Forward,185,70,R,Marcus Rashford,Manchester United,,1,13
9,left-footed shot,2017-2018,"Tuesday, October 17, 2017",Manchester City,SSC Napoli,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,,1,15
43,penalty,2017-2018,"Tuesday, October 17, 2017",Real Madrid,Tottenham Hotspur,Santiago Bernabéu,Forward,187,83,,Cristiano Ronaldo,Real Madrid,,1,15
90,penalty,2017-2018,"Wednesday, April 11, 2018",Real Madrid,Juventus,Santiago Bernabéu,Forward,187,83,,Cristiano Ronaldo,Real Madrid,,1,4
87,left-footed shot,2017-2018,"Wednesday, April 4, 2018",FC Barcelona,AS Roma,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,,1,4
48,left-footed shot,2021-2022,"Wednesday, September 29, 2021",VfL Wolfsburg,Sevilla FC,Volkswagen Arena,Midfielder,170,65,L,Renato Steffen,VfL Wolfsburg,,1,11
3,right-footed shot,2021-2022,"Tuesday, November 2, 2021",VfL Wolfsburg,RB Salzburg,Volkswagen Arena,Defender,176,72,R,Ridle Baku,VfL Wolfsburg,Yannick Gerhardt,1,1
84,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Club Brugge KV,Manchester City,Jan Breydel Stadion,Forward,179,67,L,Riyad Mahrez,Manchester City,Fernandinho,2,1
54,header,2021-2022,"Wednesday, November 3, 2021",Manchester City,Club Brugge KV,Etihad Stadium,Forward,179,67,L,Riyad Mahrez,Manchester City,João Cancelo,1,3
76,header,2021-2022,"Tuesday, December 7, 2021",RB Leipzig,Manchester City,Red Bull Arena,Forward,179,67,L,Riyad Mahrez,Manchester City,Oleksandr Zinchenko,1,1
7,right-footed shot,2021-2022,"Tuesday, February 15, 2022",Sporting CP,Manchester City,Estádio José Alvalade,Forward,179,67,L,Riyad Mahrez,Manchester City,Kevin De Bruyne,1,1
73,left-footed shot,2021-2022,"Wednesday, May 4, 2022",Real Madrid,Manchester City,Santiago Bernabéu,Forward,179,67,L,Riyad Mahrez,Manchester City,Bernardo Silva,1,1
57,penalty,2020-2021,"Wednesday, November 4, 2020",RB Leipzig,Paris Saint-Germain,Red Bull Arena,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,,1,10
87,right-footed shot,2019-2020,"Tuesday, March 10, 2020",RB Leipzig,Tottenham Hotspur,Red Bull Arena,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,,1,5
28,own goal,2017-2018,"Tuesday, October 17, 2017",Real Madrid,Tottenham Hotspur,Santiago Bernabéu,Defender,191,81,R,Raphaël Varane,Real Madrid,,1,15
82,own goal,2020-2021,"Tuesday, December 8, 2020",RB Leipzig,Manchester United,Red Bull Arena,Defender,194,95,R,Ibrahima Konaté,RB Leipzig,,1,8
39,own goal,2018-2019,"Wednesday, March 13, 2019",Bayern München,Liverpool FC,Allianz Arena,Defender,195,89,R,Joel Matip,Liverpool FC,,1,4
90,own goal,2020-2021,"Wednesday, December 9, 2020",Manchester City,Olympique Marseille,Etihad Stadium,Forward,183,75,R,Álvaro González,Olympique Marseille,,1,4
43,penalty,2021-2022,"Tuesday, October 19, 2021",Club Brugge KV,Manchester City,Jan Breydel Stadion,Forward,179,67,L,Riyad Mahrez,Manchester City,,2,10
45,penalty,2021-2022,"Wednesday, September 15, 2021",Manchester City,RB Leipzig,Etihad Stadium,Forward,179,67,L,Riyad Mahrez,Manchester City,,1,6
82,left-footed shot,2021-2022,"Wednesday, October 20, 2021",SL Benfica,Bayern München,Estádio da Luz,Forward,185,81,R,Robert Lewandowski,Bayern München,Leroy Sané,1,1
61,right-footed shot,2021-2022,"Tuesday, November 2, 2021",Bayern München,SL Benfica,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Leroy Sané,3,1
27,right-footed shot,2021-2022,"Wednesday, September 29, 2021",Bayern München,Dinamo Kiev,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Thomas Müller,2,2
52,right-footed shot,2021-2022,"Tuesday, April 12, 2022",Bayern München,Villarreal CF,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Thomas Müller,1,1
26,header,2021-2022,"Tuesday, November 2, 2021",Bayern München,SL Benfica,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Kingsley Coman,3,1
84,right-footed shot,2021-2022,"Tuesday, November 2, 2021",Bayern München,SL Benfica,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Manuel Neuer,3,1
56,left-footed shot,2021-2022,"Tuesday, September 14, 2021",FC Barcelona,Bayern München,Spotify Camp Nou,Forward,185,81,R,Robert Lewandowski,Bayern München,,2,8
85,left-footed shot,2021-2022,"Tuesday, September 14, 2021",FC Barcelona,Bayern München,Spotify Camp Nou,Forward,185,81,R,Robert Lewandowski,Bayern München,,2,8
12,penalty,2021-2022,"Wednesday, September 29, 2021",Bayern München,Dinamo Kiev,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,2,11
14,bicycle kick,2021-2022,"Tuesday, November 23, 2021",Dinamo Kiev,Bayern München,Olimpiyskyi,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,6
12,penalty,2021-2022,"Tuesday, March 8, 2022",Bayern München,RB Salzburg,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,3,3
21,penalty,2021-2022,"Tuesday, March 8, 2022",Bayern München,RB Salzburg,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,3,3
13,right-footed shot,2018-2019,"Wednesday, November 28, 2018",Paris Saint-Germain,Liverpool FC,Parc des Princes,Defender,170,67,L,Juan Bernat,Paris Saint-Germain,,1,8
45,penalty,2018-2019,"Wednesday, November 28, 2018",Paris Saint-Germain,Liverpool FC,Parc des Princes,Midfielder,175,70,R,James Milner,Liverpool FC,,1,8
23,right-footed shot,2021-2022,"Tuesday, March 8, 2022",Bayern München,RB Salzburg,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,3,3
80,right-footed shot,2018-2019,"Wednesday, October 24, 2018",Liverpool FC,Crvena Zvezda,Anfield,Forward,174,69,R,Sadio Mané,Liverpool FC,,1,5
2,right-footed shot,2020-2021,"Wednesday, February 17, 2021",FC Porto,Juventus,Estádio do Dragão,Forward,187,82,R,Mehdi Taremi,FC Porto,,1,1
47,own goal,2018-2019,"Wednesday, December 12, 2018",Valencia CF,Manchester United,Estadio de Mestalla,Defender,185,71,R,Phil Jones,Manchester United,,1,12
94,right-footed shot,2019-2020,"Wednesday, March 11, 2020",Liverpool FC,Atlético Madrid,Anfield,Forward,181,76,R,Roberto Firmino,Liverpool FC,,1,1
10,penalty,2020-2021,"Wednesday, December 9, 2020",Olympiakos Piraeus,FC Porto,Georgios Karaiskakis,Midfielder,172,71,R,Otávio,FC Porto,,1,4
75,penalty,2018-2019,"Tuesday, September 18, 2018",FC FC Schalke 04,FC Porto,Veltins-Arena,Midfielder,172,71,R,Otávio,FC Porto,,1,7
90,right-footed shot,2018-2019,"Tuesday, November 6, 2018",FC Porto,Lokomotiv Moskva,Estádio do Dragão,Midfielder,172,71,R,Otávio,FC Porto,,1,11
75,header,2021-2022,"Wednesday, February 16, 2022",Inter,Liverpool FC,Giuseppe Meazza,Forward,181,76,R,Roberto Firmino,Liverpool FC,Andrew Robertson,1,1
65,right-footed shot,2021-2022,"Wednesday, April 13, 2022",Liverpool FC,SL Benfica,Anfield,Forward,181,76,R,Roberto Firmino,Liverpool FC,Kostas Tsimikas,2,2
77,left-footed shot,2021-2022,"Tuesday, September 28, 2021",FC Porto,Liverpool FC,Estádio do Dragão,Forward,181,76,R,Roberto Firmino,Liverpool FC,Curtis Jones,2,2
90,right-footed shot,2018-2019,"Tuesday, October 23, 2018",AFC Ajax,SL Benfica,Johan Cruijff ArenA,Defender,183,78,R,Noussair Mazraoui,AFC Ajax,,1,5
46,right-footed shot,2018-2019,"Wednesday, April 10, 2019",AFC Ajax,Juventus,Johan Cruijff ArenA,Forward,175,66,L,David Neres,AFC Ajax,,1,2
55,right-footed shot,2021-2022,"Wednesday, April 13, 2022",Liverpool FC,SL Benfica,Anfield,Forward,181,76,R,Roberto Firmino,Liverpool FC,Diogo Jota,2,1
90,penalty,2018-2019,"Wednesday, March 6, 2019",Paris Saint-Germain,Manchester United,Parc des Princes,Forward,185,70,R,Marcus Rashford,Manchester United,,1,4
12,own goal,2018-2019,"Wednesday, April 10, 2019",Manchester United,FC Barcelona,Old Trafford,Defender,178,75,L,Luke Shaw,Manchester United,,1,2
11,left-footed shot,2018-2019,"Wednesday, April 17, 2019",Manchester City,Tottenham Hotspur,Etihad Stadium,Midfielder,173,64,L,Bernardo Silva,Manchester City,,1,2
28,header,2019-2020,"Tuesday, October 1, 2019",Atalanta,Shakhtar Donetsk,Giuseppe Meazza,Forward,189,88,R,Duván Zapata,Atalanta,,1,11
47,right-footed shot,2019-2020,"Tuesday, November 26, 2019",Atalanta,Dinamo Zagreb,Giuseppe Meazza,Midfielder,167,68,R,Papu Gómez,Atalanta,,1,7
42,right-footed shot,2020-2021,"Wednesday, October 21, 2020",FC Midtjylland,Atalanta,MCH Arena,Forward,179,75,R,Luis Muriel,Atalanta,,1,8
83,free kick,2020-2021,"Tuesday, March 16, 2021",Real Madrid,Atalanta,Alfredo Di Stéfano,Forward,179,75,R,Luis Muriel,Atalanta,,1,1
81,right-footed shot,2021-2022,"Tuesday, September 28, 2021",FC Porto,Liverpool FC,Estádio do Dragão,Forward,181,76,R,Roberto Firmino,Liverpool FC,,2,7
68,penalty,2018-2019,"Tuesday, November 27, 2018",AEK Athen,AFC Ajax,Spyros Louis (OAKA),Forward,181,76,L,Dušan Tadić,AFC Ajax,,2,7
72,left-footed shot,2018-2019,"Tuesday, November 27, 2018",AEK Athen,AFC Ajax,Spyros Louis (OAKA),Forward,181,76,L,Dušan Tadić,AFC Ajax,,2,7
30,left-footed shot,2019-2020,"Tuesday, October 22, 2019",Juventus,Lokomotiv Moskva,Allianz Stadium,Midfielder,182,74,L,Aleksey Miranchuk,Lokomotiv Moskva,,1,6
12,left-footed shot,2019-2020,"Wednesday, November 6, 2019",Lokomotiv Moskva,Juventus,RŽD-Arena,Midfielder,182,74,L,Aleksey Miranchuk,Lokomotiv Moskva,,1,5
83,left-footed shot,2021-2022,"Tuesday, September 14, 2021",Villarreal CF,Atalanta,Estadio de la Cerámica,Midfielder,184,76,L,Robin Gosens,Atalanta,Aleksey Miranchuk,1,1
90,right-footed shot,2021-2022,"Tuesday, December 7, 2021",FC Porto,Atlético Madrid,Estádio do Dragão,Midfielder,180,70,R,Rodrigo de Paul,Atlético Madrid,,1,11
0,,2021-2022,"Wednesday, May 4, 2022",Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Marco Asensio,4,2
7,own goal,2019-2020,"Friday, August 14, 2020",FC Barcelona,Bayern München,Estádio da Luz,Defender,180,78,L,David Alaba,Bayern München,,1,1
0,,2021-2022,"Wednesday, May 4, 2022",Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Marco Asensio,4,2
11,penalty,2019-2020,"Tuesday, November 5, 2019",SSC Napoli,RB Salzburg,Diego Maradona,Forward,194,88,L,Erling Haaland,RB Salzburg,,2,14
11,penalty,2019-2020,"Tuesday, November 5, 2019",SSC Napoli,RB Salzburg,Diego Maradona,Forward,194,88,L,Erling Haaland,RB Salzburg,,2,14
80,right-footed shot,2021-2022,"Tuesday, April 12, 2022",Real Madrid,Chelsea FC,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Luka Modrić,2,2
80,right-footed shot,2021-2022,"Tuesday, April 12, 2022",Real Madrid,Chelsea FC,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Luka Modrić,2,2
90,right-footed shot,2021-2022,"Wednesday, May 4, 2022",Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Karim Benzema,4,3
90,right-footed shot,2021-2022,"Wednesday, May 4, 2022",Real Madrid,Manchester City,Santiago Bernabéu,Forward,174,64,R,Rodrygo,Real Madrid,Karim Benzema,4,3
70,own goal,2019-2020,"Wednesday, October 2, 2019",Zenit St. Petersburg,SL Benfica,Gazprom Arena,Defender,187,82,R,Rúben Dias,SL Benfica,,1,5
83,left-footed shot,2019-2020,"Tuesday, November 26, 2019",Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Midfielder,174,70,L,Pablo Sarabia,Paris Saint-Germain,,1,7
89,left-footed shot,2021-2022,"Wednesday, September 15, 2021",Inter,Real Madrid,Giuseppe Meazza,Forward,174,64,R,Rodrygo,Real Madrid,Eduardo Camavinga,2,2
89,left-footed shot,2021-2022,"Wednesday, September 15, 2021",Inter,Real Madrid,Giuseppe Meazza,Forward,174,64,R,Rodrygo,Real Madrid,Eduardo Camavinga,2,2
90,left-footed shot,2019-2020,"Wednesday, December 11, 2019",Shakhtar Donetsk,Atalanta,Metalist Stadion,Midfielder,184,76,L,Robin Gosens,Atalanta,,1,6
65,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Shakhtar Donetsk,Real Madrid,Olimpiyskyi,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
80,right-footed shot,2019-2020,"Wednesday, September 18, 2019",Bayern München,Crvena Zvezda,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,6
65,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Shakhtar Donetsk,Real Madrid,Olimpiyskyi,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
80,right-footed shot,2020-2021,"Tuesday, November 3, 2020",Real Madrid,Inter,Alfredo Di Stéfano,Forward,174,64,R,Rodrygo,Real Madrid,Vinícius Júnior,2,2
65,free kick,2020-2021,"Wednesday, October 21, 2020",Manchester City,FC Porto,Etihad Stadium,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,,1,8
45,left-footed shot,2019-2020,"Wednesday, December 11, 2019",Bayern München,Tottenham Hotspur,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,,1,6
16,left-footed shot,2021-2022,"Wednesday, December 8, 2021",SL Benfica,Dinamo Kiev,Estádio da Luz,Forward,191,79,R,Roman Yaremchuk,SL Benfica,João Mário,1,1
73,left-footed shot,2021-2022,"Wednesday, April 13, 2022",Liverpool FC,SL Benfica,Anfield,Forward,191,79,R,Roman Yaremchuk,SL Benfica,Álex Grimaldo,1,1
33,own goal,2020-2021,"Wednesday, October 21, 2020",Real Madrid,Shakhtar Donetsk,Alfredo Di Stéfano,Defender,191,81,R,Raphaël Varane,Real Madrid,,1,8
72,header,2021-2022,"Wednesday, February 23, 2022",SL Benfica,AFC Ajax,Estádio da Luz,Forward,191,79,R,Roman Yaremchuk,SL Benfica,,1,3
62,left-footed shot,2021-2022,"Wednesday, December 8, 2021",Zenit St. Petersburg,Chelsea FC,Gazprom Arena,Forward,192,93,L,Romelu Lukaku,Chelsea FC,Timo Werner,1,1
69,header,2021-2022,"Tuesday, September 14, 2021",Chelsea FC,Zenit St. Petersburg,Stamford Bridge,Forward,192,93,L,Romelu Lukaku,Chelsea FC,Azpilicueta,1,1
23,penalty,2020-2021,"Tuesday, October 20, 2020",Paris Saint-Germain,Manchester United,Parc des Princes,Midfielder,179,69,R,Bruno Fernandes,Manchester United,,1,6
7,right-footed shot,2020-2021,"Tuesday, November 24, 2020",Manchester United,İstanbul Başakşehir,Old Trafford,Midfielder,179,69,R,Bruno Fernandes,Manchester United,,2,6
19,left-footed shot,2020-2021,"Tuesday, November 24, 2020",Manchester United,İstanbul Başakşehir,Old Trafford,Midfielder,179,69,R,Bruno Fernandes,Manchester United,,2,6
80,penalty,2020-2021,"Tuesday, December 8, 2020",RB Leipzig,Manchester United,Red Bull Arena,Midfielder,179,69,R,Bruno Fernandes,Manchester United,,1,8
71,left-footed shot,2021-2022,"Thursday, December 9, 2021",Atalanta,Villarreal CF,Gewiss Stadium,Midfielder,181,79,L,Ruslan Malinovskiy,#N/A,Joakim Mæhle,1,1
59,own goal,2020-2021,"Wednesday, November 25, 2020",Inter,Real Madrid,Giuseppe Meazza,Defender,181,73,R,Achraf Hakimi,Inter,,1,5
59,right-footed shot,2020-2021,"Wednesday, October 21, 2020",Real Madrid,Shakhtar Donetsk,Alfredo Di Stéfano,Forward,176,73,R,Vinícius Júnior,Real Madrid,,1,8
43,left-footed shot,2020-2021,"Wednesday, November 25, 2020",Bayern München,RB Salzburg,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,5
9,left-footed shot,2020-2021,"Tuesday, February 23, 2021",Lazio Roma,Bayern München,Olimpico,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,5
33,penalty,2020-2021,"Wednesday, March 17, 2021",Bayern München,Lazio Roma,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,,1,1
74,left-footed shot,2021-2022,"Tuesday, May 3, 2022",Villarreal CF,Liverpool FC,Estadio de la Cerámica,Forward,174,69,R,Sadio Mané,Liverpool FC,Naby Keïta,1,1
55,own goal,2020-2021,"Tuesday, October 20, 2020",Paris Saint-Germain,Manchester United,Parc des Princes,Forward,181,76,R,Anthony Martial,Manchester United,,1,6
13,penalty,2020-2021,"Tuesday, December 8, 2020",FC Barcelona,Juventus,Spotify Camp Nou,Forward,187,83,,Cristiano Ronaldo,Juventus,,2,8
52,penalty,2020-2021,"Tuesday, December 8, 2020",FC Barcelona,Juventus,Spotify Camp Nou,Forward,187,83,,Cristiano Ronaldo,Juventus,,2,8
45,free kick,2020-2021,"Tuesday, November 24, 2020",Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,,1,6
76,penalty,2020-2021,"Wednesday, October 28, 2020",FK Krasnodar,Chelsea FC,Krasnodar Stadium,Forward,181,75,R,Timo Werner,Chelsea FC,,1,2
28,header,2020-2021,"Wednesday, May 5, 2021",Chelsea FC,Real Madrid,Stamford Bridge,Forward,181,75,R,Timo Werner,Chelsea FC,,1,1
21,left-footed shot,2021-2022,"Wednesday, November 3, 2021",Liverpool FC,Atlético Madrid,Anfield,Forward,174,69,R,Sadio Mané,Liverpool FC,Trent Alexander-Arnold,1,2
34,right-footed shot,2021-2022,"Tuesday, April 5, 2022",SL Benfica,Liverpool FC,Estádio da Luz,Forward,174,69,R,Sadio Mané,Liverpool FC,Luis Díaz,1,1
55,right-footed shot,2021-2022,"Wednesday, April 27, 2022",Liverpool FC,Villarreal CF,Anfield,Forward,174,69,R,Sadio Mané,Liverpool FC,Mo Salah,1,1
45,left-footed shot,2021-2022,"Tuesday, September 28, 2021",FC Porto,Liverpool FC,Estádio do Dragão,Forward,174,69,R,Sadio Mané,Liverpool FC,,1,7
90,left-footed shot,2021-2022,"Wednesday, October 20, 2021",BSC Young Boys,Villarreal CF,Stadion Wankdorf,Forward,172,70,L,Samuel Chukwueze,Villarreal CF,Gerard Moreno,1,1
88,left-footed shot,2021-2022,"Tuesday, April 12, 2022",Bayern München,Villarreal CF,Allianz Arena,Forward,172,70,L,Samuel Chukwueze,Villarreal CF,Gerard Moreno,1,1
